,bed rooms,baths,square feet,address,price
2433,2,1,817,"1151 W 15th Street 309 Chicago, IL 60608",269900.0
2434,2,1,850,"6355 W Raven Street 1A Chicago, IL 60646",179900.0
2435,2,1,924,"7833 S Vernon Avenue Chicago, IL 60619",50000.0
2436,3,2,2200,"1250 S Michigan Avenue Unit 2502 Chicago, IL 60605",750000.0
2437,2,2,1138,"3930 N Pine Grove Ave 703 chicago, IL 60613",310000.0
2438,3,1,1025,"12804 S Racine Avenue Calumet Park, IL 60827",169000.0
2439,3,3,3448,"363 E Wacker Drive 6301 Chicago, IL 60601",3992744.0
2440,3,3,2975,"180 E Pearson Street 6002 Chicago, IL 60611",1695000.0
2441,4,4,3800,"1440 N Lake Shore Drive 35A Chicago, IL 60610",1500000.0
2442,2,2,1450,"300 N State Street 4432-4433 Chicago, IL 60654",520000.0
2443,3,2,1350,"3110 W Berteau Avenue 1 Chicago, IL 60618",365000.0
2444,2,2,1036,"1150 W 15th Street 136 Chicago, IL 60608",349900.0
2445,3,2,1314,"6314 N Bell Avenue 3 Chicago, IL 60659",339900.0
2446,4,3,1140,"8145 S Winchester Avenue Chicago, IL 60620",295000.0
2447,2,1,1000,"7234 W North Avenue 1101 Elmwood Park, IL 60707",150000.0
2448,1,1,750,"880 N Lake Shore Drive 13H Chicago, IL 60611",129900.0
2449,2,2,1250,"2101 E 67th Street 311 Chicago, IL 60649",124900.0
2450,3,1,1029,"9148 S Emerald Avenue Chicago, IL 60620",113000.0
2451,3,2,1442,"1645 W Ogden Avenue , 712 Chicago, IL 60607",368888.0
2452,4,3,3100,"1515 N Astor Street 15AB Chicago, IL 60610",899900.0
2453,2,2,1332,"21 E Huron Street 2101 Chicago, IL 60611",775000.0
2454,2,2,1430,"65 E Monroe Street 4206 Chicago, IL 60603",739000.0
2455,3,2,1650,"260 E Chestnut Street 3307 Chicago, IL 60611",675000.0
2456,2,2,1100,"500 W Superior Street 2009 Chicago, IL 60654",499995.0
2457,4,2,1650,"638 N Latrobe Avenue Chicago, IL 60644",345000.0
2458,2,2,1350,"3134 W Walton Street 1 Chicago, IL 60622",299000.0
2459,4,3,760,"6342 S Claremont Avenue Chicago, IL 60636",250000.0
2460,4,3,1111,"1236 W 72nd Street Chicago, IL 60636",244900.0
2461,5,1,1390,"6923 S Aberdeen Street Chicago, IL 60621",230000.0
2462,3,2,1196,"9613 S Yale Avenue Chicago, IL 60628",149500.0
2463,3,3,1800,"7811 S Hoyne Avenue Chicago, IL 60620",140000.0
2464,3,1,1056,"11516 S Parnell Avenue Chicago, IL 60628",124999.0
2465,2,1,988,"11657 S Racine Avenue Chicago, IL 60643",69000.0
2466,1,1,742,"2214 E 70th Street 2N Chicago, IL 60649",66900.0
2467,1,1,850,"Chicago, IL 60637",39000.0
2468,4,5,2800,"5555 S Everett Avenue Unit B3-4 Chicago, IL 60637",390000.0
2469,7,7,12250,"209 E LAKE SHORE Drive 14 Chicago, IL 60611",9900000.0
2470,5,3,7528,"229 W EUGENIE Street Chicago, IL 60614",5994400.0
2471,6,2,2835,"31 E Scott Street Chicago, IL 60610",1199000.0
2472,3,3,4110,"1100 N Lake Shore Drive 24B Chicago, IL 60611",1199000.0
2473,2,2,2058,"132 E Delaware Place 5404 Chicago, IL 60611",1190000.0
2474,4,3,2600,"3325 N Lincoln Avenue 402 Chicago, IL 60657",899000.0
2475,4,4,3500,"1501 N Springfield Avenue Chicago, IL 60651",698000.0
2476,3,3,2400,"6521 N Normandy Avenue Chicago, IL 60631",644900.0
2477,4,3,2875,"4201 N Parkside Avenue Chicago, IL 60634",495000.0
2478,5,3,2500,"5315 W Oakdale Avenue Chicago, IL 60641",400000.0
2479,1,1,933,"1800 W Grace Street 311 Chicago, IL 60613",345000.0
2480,3,2,1232,"Chicago, IL 60617",299000.0
2481,4,1,2000,"8107 S Princeton Avenue Chicago, IL 60620",190000.0
2482,3,2,1220,"5116 S Carpenter Street Chicago, IL 60609",175000.0
2483,4,3,3824,"1317 Sutton Chicago, IL 60610",1850000.0
2484,3,2,811,"Chicago, IL 60620",239900.0
2485,3,2,1248,"10513 S Avenue E Chicago, IL 60617",240000.0
2486,4,3,2500,"4329 S Wood Street Chicago, IL 60609",195000.0
2487,4,3,4300,"152 W Huron Street 5 Chicago, IL 60654",2100000.0
2488,3,3,2517,"403 N Wabash Avenue 13B Chicago, IL 60611",2200000.0
2489,1,1,1053,"505 N McClurg Court 1706 Chicago, IL 60611",430000.0
2490,3,3,1315,"5220 N Oak Park Avenue Chicago, IL 60656",429900.0
2491,3,2,2057,"3533 W 38th Street 4 Chicago, IL 60632",415000.0
2492,3,2,1627,"7318 S University Avenue Chicago, IL 60619",257900.0
2493,2,1,924,"7657 S Euclid Avenue Chicago, IL 60649",145000.0
2494,2,2,2000,"8636 S Hermitage Avenue Chicago, IL 60620",294800.0
2495,5,6,6000,"1805 N Sedgwick Street Chicago, IL 60614",3550000.0
2496,4,3,3415,"1329 E Madison Park Chicago, IL 60615",1300000.0
2497,3,3,2618,"24 W Erie Street 4N Chicago, IL 60654",935000.0
2498,2,2,1500,"1512 N Sedgwick Street 4 Chicago, IL 60610",649000.0
2499,4,3,2280,"5124 W George Street Chicago, IL 60641",479000.0
2500,2,2,1255,"2624 W 83rd Street Chicago, IL 60652",319999.0
2501,4,3,1324,"72 E 136th Street Riverdale, IL 60827",280000.0
2502,3,2,1000,"6120 S Marshfield Avenue Chicago, IL 60636",240000.0
2503,4,1,1344,"120 N LONG Avenue Chicago, IL 60644",215000.0
2504,5,1,1740,"530 W 104th Street Chicago, IL 60628",129000.0
2505,3,1,1232,"4318 N Newland Avenue Harwood Heights, IL 60706",349000.0
2506,4,3,1500,"8950 S Elizabeth Street Chicago, IL 60620",224900.0
2507,3,3,4363,"500 W SUPERIOR Street 2505 Chicago, IL 60654",1595000.0
2508,5,3,3600,"2236 W LELAND Avenue Chicago, IL 60625",1550000.0
2509,4,3,3250,"4441 N Ashland Avenue 302 Chicago, IL 60640",1029000.0
2510,2,2,1344,"2936 N Damen Avenue 3 Chicago, IL 60618",715000.0
2511,4,3,2500,"6707 N Oketo Avenue Chicago, IL 60631",679000.0
2512,4,2,1984,"6938 N Central Avenue Chicago, IL 60646",468000.0
2513,4,2,2052,"6926 N Central Avenue Chicago, IL 60646",468000.0
2514,1,1,625,"234 W Polk Street 3511 Chicago, IL 60607",439900.0
2515,3,3,2400,"5121 S Drexel Avenue 2 Chicago, IL 60615",319900.0
2516,3,2,1550,"5201 S Cornell Avenue 5B Chicago, IL 60615",299000.0
2517,4,1,1914,"7808 S MORGAN Street Chicago, IL 60620",219900.0
2518,4,2,1106,"10141 S YATES Boulevard Chicago, IL 60617",125000.0
2519,3,1,728,"2110 W 69th Place Chicago, IL 60636",104900.0
2520,3,1,1448,"2426 W Eastwood Avenue Chicago, IL 60625",640000.0
2521,5,3,3600,"8150 Ada Chicago, IL 60620",419900.0
2522,4,3,6085,"14 W Superior Street 6800 Chicago, IL 60654",7500000.0
2523,7,6,7000,"2015 N Dayton Street Chicago, IL 60614",5000000.0
2524,5,4,7000,"4518 S Drexel Boulevard Chicago, IL 60653",1800000.0
2525,3,3,3500,"653 N KINGSBURY Street 2302 Chicago, IL 60654",1750000.0
2526,3,3,2754,"180 E Pearson Street 6501 Chicago, IL 60611",1650000.0
2527,2,2,1700,"14 Steeple Bend Lane Evergreen Park, IL 60805",495900.0
2528,3,2,1665,"2552 N Major Avenue Chicago, IL 60639",387000.0
2529,1,1,815,"411 W ONTARIO Street 426 Chicago, IL 60654",299900.0
2530,4,2,1392,"1844 N 74th Avenue Elmwood Park, IL 60707",285000.0
2531,3,2,2160,"248 W 115th Street Chicago, IL 60628",235000.0
2532,3,2,1552,"10206 S La Salle Street Chicago, IL 60628",209900.0
2533,2,1,1225,"1618 N Long Avenue Chicago, IL 60639",198000.0
2534,4,2,1290,"3020 N Nagle Avenue Chicago, IL 60634",
2535,2,2,1443,"6033 N Sheridan Road Unit 35F Chicago, IL 60660",355000.0
2536,5,4,6178,"2330 N Kedzie Boulevard Chicago, IL 60647",2695000.0
2537,3,3,1884,"360 W Erie Street 6C Chicago, IL 60654",1375000.0
2538,2,2,1581,"225 N Columbus Drive 7802 Chicago, IL 60601",1095000.0
2539,3,2,1800,"3125 N Clybourn Avenue 3N Chicago, IL 60618",779000.0
2540,3,2,2000,"1410 N State Street 13A Chicago, IL 60610",675000.0
2541,2,2,1315,"547 S Clark Street 603 Chicago, IL 60605",424900.0
2542,2,2,2000,"415 W Aldine Avenue 2C Chicago, IL 60657",379900.0
2543,3,2,800,"1828 S Wentworth Avenue 1E Chicago, IL 60616",289000.0
2544,3,2,1224,"9008 S Ada Street Chicago, IL 60620",210000.0
2545,3,1,1040,"10545 S Green Street Chicago, IL 60643",135000.0
2546,5,2,1386,"6350 S Wood Street Chicago, IL 60636",85000.0
2547,5,1,1900,"11301 S Longwood Drive Chicago, IL 60643",247000.0
2548,3,1,1320,"12839 S Wallace St Chicago, IL 60628",140000.0
2549,6,2,2528,"8008 S Aberdeen Street Chicago, IL 60620",117000.0
2550,4,3,3500,"3125 N Clybourn Avenue 1N Chicago, IL 60618",975000.0
2551,2,2,1295,"201 N Westshore Drive 2808 Chicago, IL 60601",575000.0
2552,4,1,1230,"6131 W Grace Street Chicago, IL 60634",349000.0
2553,3,2,1077,"5159 S Kenneth Avenue Chicago, IL 60632",329900.0
2554,1,1,750,"211 E Ohio Street 1414 Chicago, IL 60611",220000.0
2555,4,1,799,"10568 S Indiana Avenue Chicago, IL 60628",115000.0
2556,3,1,924,"10238 S Wentworth Avenue Chicago, IL 60628",115000.0
2557,2,1,1200,"1509 W 72nd Place Chicago, IL 60636",110000.0
2558,3,1,1200,"656 W 116th Place Chicago, IL 60628",110000.0
2559,2,2,1150,"440 N Wabash Avenue 2305 Chicago, IL 60611",495000.0
2560,2,1,1088,"11419 S Forrestville Avenue Chicago, IL 60628",215000.0
2561,3,2,1100,"9731 S indiana Avenue Chicago, IL 60628",155000.0
2562,3,3,2222,"5140 S Moody Avenue Chicago, IL 60638",539000.0
2563,2,1,1120,"3836 W 78th Street Chicago, IL 60652",289900.0
2564,5,3,1465,"5515 S Seeley Avenue Chicago, IL 60636",289900.0
2565,3,3,3705,"14 W Superior Street 5801 Chicago, IL 60654",4200000.0
2566,3,3,3218,"14 W Superior Street 6102 Chicago, IL 60654",3450000.0
2567,2,2,2207,"14 W Superior Street 5002 Chicago, IL 60654",1995000.0
2568,4,4,3700,"3118 N Olcott Avenue Chicago, IL 60707",899000.0
2569,4,2,1200,"5748 N Meade Avenue Chicago, IL 60646",404000.0
2570,1,1,887,"1000 W Adams Street 816 Chicago, IL 60607",319900.0
2571,3,2,1860,"108 E 41st Street 1E Chicago, IL 60653",299900.0
2572,2,1,840,"454 W 28th Place Chicago, IL 60616",265000.0
2573,3,1,1480,"2844 W Harrison Street A Chicago, IL 60612",245000.0
2574,3,1,1480,"2846 W Harrison Street A Chicago, IL 60612",245000.0
2575,4,2,2100,"9421 S Ridgeway Avenue Evergreen Park, IL 60805",239900.0
2576,3,2,1600,"10629 S INDIANA Avenue Chicago, IL 60628",231400.0
2577,1,1,700,"2626 N LAKEVIEW Avenue 407 Chicago, IL 60614",224000.0
2578,1,1,796,"4800 S Chicago Beach Drive 902S Chicago, IL 60615",110000.0
2579,4,3,3000,"1055 E Hyde Park Boulevard Unit 3 Chicago, IL 60615",399900.0
2580,2,2,1800,"2315 E 69th 2W Chicago, IL 60649",125000.0
2581,5,3,5561,"905 W Castlewood Terrace Chicago, IL 60640",2699000.0
2582,3,2,1476,"6447 S Parnell Avenue Chicago, IL 60621",219900.0
2583,6,2,3000,"1703 W 90th Street Chicago, IL 60620",95000.0
2584,5,5,5019,"401 N Wabash Avenue Unit 41AB Chicago, IL 60611",4000000.0
2585,2,2,1223,"234 W Polk Street 2309 Chicago, IL 60607",700000.0
2586,2,3,2160,"3516 N Oconto Avenue Chicago, IL 60634",499900.0
2587,2,2,1263,"701 S Wells Street 3304 Chicago, IL 60607",430000.0
2588,2,2,1100,"1740 N MAPLEWOOD Avenue 108 Chicago, IL 60647",349000.0
2589,4,2,1080,"3242 N OVERHILL Avenue Chicago, IL 60634",299000.0
2590,3,2,1100,"8443 S Kenwood Avenue Chicago, IL 60619",274000.0
2591,3,1,630,"3718 S Calumet Avenue Chicago, IL 60653",229000.0
2592,2,1,969,"8758 S Kimbark Avenue Chicago, IL 60619",149900.0
2593,4,3,2700,"4630 W Addison Street Chicago, IL 60641",580000.0
2594,5,2,1923,"6350 S Keating Ave Chicago, IL 60629",369900.0
2595,2,2,975,"134 S Sacramento Boulevard Unit 3 Chicago, IL 60612",188000.0
2596,3,2,1600,"368 E 58th Street Unit 3 Chicago, IL 60637",179999.0
2597,2,1,1400,"5321 S Michigan Avenue Unit 3 Chicago, IL 60615",147000.0
2598,3,3,3516,"4 E Elm Street 13S Chicago, IL 60611",3400000.0
2599,2,2,1450,"4829 N HARDING Avenue 2 Chicago, IL 60625",419900.0
2600,2,2,1200,"4829 N HARDING Avenue GDN Chicago, IL 60625",279900.0
2601,4,1,1149,"5840 S Artesian Avenue Chicago, IL 60629",149900.0
2602,3,2,2200,"3968 S Ellis Ave 2S Chicago, IL 60653",425000.0
2603,5,2,2400,"638 W 62nd Street Chicago, IL 60621",245000.0
2604,2,1,914,"13705 S Stewart Avenue Unit 05-A2W 05-A2W Riverdale, IL 60827",65900.0
2605,2,2,2900,"680 N Lake Shore Drive 1204 Chicago, IL 60611",729900.0
2606,3,2,1600,"2626 S Wallace Street 3 Chicago, IL 60616",488000.0
2607,4,4,3100,"9439 S MAY Street Chicago, IL 60620",380000.0
2608,4,2,2500,"7920 S Washtenaw Avenue Chicago, IL 60652",357500.0
2609,3,3,1800,"1503 N Pulaski Road Chicago, IL 60651",349900.0
2610,3,1,1200,"6965 W Balmoral Avenue Chicago, IL 60656",345000.0
2611,4,2,1076,"232 E 87th Street Chicago, IL 60619",240000.0
2612,3,1,1760,"10742 S Champlain Avenue Chicago, IL 60628",139900.0
2613,2,1,1280,"8859 S Clyde Avenue Chicago, IL 60617",215000.0
2614,3,3,3750,"5620 N Francisco Avenue Chicago, IL 60659",1250000.0
2615,2,2,1165,"6326 W Berenice Avenue Chicago, IL 60634",329900.0
2616,3,2,1200,"4855 N. Springfield Avenue Unit 3 Chicago, IL 60625",239900.0
2617,2,2,1450,"2305 W Chicago Avenue 1 Chicago, IL 60622",400000.0
2618,4,1,1600,"9307 S Springfield Avenue Evergreen Park, IL 60805",389900.0
2619,3,2,1700,"3862 S Lake Park Avenue 3S Chicago, IL 60653",385000.0
2620,3,2,3000,"6922 S Jeffery Boulevard 7N Chicago, IL 60649",185000.0
2621,2,2,1605,"900 W Washington Boulevard 301 Chicago, IL 60607",1260000.0
2622,2,2,1267,"1635 W Belmont Avenue 404 Chicago, IL 60657",499999.0
2623,4,3,2242,"3250 W 97th Street Evergreen Park, IL 60805",474900.0
2624,5,3,2400,"1815 S Melody Court Chicago, IL 60616",459000.0
2625,2,2,1221,"4645 N Avers Avenue Chicago, IL 60625",425000.0
2626,3,2,1292,"4920 W Walton Street Chicago, IL 60651",354900.0
2627,1,1,728,"303 W Ohio Street 1604 Chicago, IL 60654",319000.0
2628,5,2,2500,"9410 S Normal Avenue Chicago, IL 60620",294900.0
2629,3,2,1200,"3437 W 60th Street Chicago, IL 60629",292000.0
2630,3,1,1456,"7746 S Cregier Avenue Chicago, IL 60649",170500.0
2631,4,2,1240,"8127 S Coles Avenue Chicago, IL 60617",155000.0
2632,3,1,958,"12115 S Emerald Avenue Chicago, IL 60628",125000.0
2633,6,3,1536,"4836 S Kildare Avenue Chicago, IL 60632",415000.0
2634,6,4,5595,"1429 W Cullom Avenue Chicago, IL 60613",2400000.0
2635,2,2,2300,"1950 W Dickens Avenue 1N Chicago, IL 60614",800000.0
2636,2,2,2100,"1000 N Lake Shore Plaza 22B Chicago, IL 60611",699000.0
2637,2,2,1400,"1522 N Hudson Avenue 4 Chicago, IL 60610",689000.0
2638,2,2,2500,"1600 S Prairie Avenue 1704 Chicago, IL 60616",625000.0
2639,4,3,3780,"7223 S Troy Street Chicago, IL 60629",299900.0
2640,4,2,1600,"5739 S Calumet Avenue 3S Chicago, IL 60637",250000.0
2641,3,2,1400,"422 W 98th Place Chicago, IL 60628",239900.0
2642,3,1,780,"9518 S Wentworth Avenue Chicago, IL 60628",99000.0
2643,3,2,1500,"1800 W Superior 1S Chicago, IL 60622",429000.0
2644,4,3,2650,"1950 W Dickens Avenue 2 Chicago, IL 60614",1525000.0
2645,3,3,2850,"621 S Plymouth Court 805 Chicago, IL 60605",839900.0
2646,4,3,2400,"808 N Mozart Street Chicago, IL 60622",799000.0
2647,2,2,1300,"474 N Lake Shore Drive 4605 Chicago, IL 60611",455000.0
2648,2,2,956,"3729 W 61st Street Chicago, IL 60629",269900.0
2649,5,2,1680,"5847 S Union Avenue Chicago, IL 60621",149900.0
2650,3,1,1800,"7116 S Union Avenue Chicago, IL 60621",89000.0
2651,2,2,1418,"6954 S Lowe Avenue Chicago, IL 60621",29900.0
2652,3,1,1600,"4731 W 83rd Street Chicago, IL 60652",259000.0
2653,2,1,944,"9631 S Jeffery Avenue Chicago, IL 60617",117900.0
2654,3,3,5400,"159 E WALTON Place 23A Chicago, IL 60611",6250000.0
2655,3,2,1592,"234 W Polk Street 3702 Chicago, IL 60607",1345000.0
2656,3,3,1659,"234 W Polk Street 3801 Chicago, IL 60607",1315000.0
2657,4,3,3300,"1338 W Byron Street Chicago, IL 60613",1299000.0
2658,3,2,2500,"737 W Washington Boulevard 3301 Chicago, IL 60661",1199000.0
2659,2,2,1268,"234 W Polk Street 2702 Chicago, IL 60607",949000.0
2660,2,2,1165,"234 W Polk Street 2412 Chicago, IL 60607",815000.0
2661,2,2,1085,"234 W Polk Street 3110 Chicago, IL 60607",745000.0
2662,2,2,1111,"234 W Polk Street 2604 Chicago, IL 60607",740000.0
2663,1,1,935,"234 W Polk Street 2608 Chicago, IL 60607",625000.0
2664,1,1,740,"234 W Polk Street 2506 Chicago, IL 60607",529000.0
2665,2,2,1450,"728 W Jackson Boulevard 703 Chicago, IL 60661",434900.0
2666,4,3,3598,"10438 S Calhoun Avenue Chicago, IL 60617",265000.0
2667,5,2,1573,"21 West 114th Place Chicago, IL 60628",239000.0
2668,3,2,1596,"9124 S Cregier Avenue Chicago, IL 60617",222900.0
2669,2,1,1500,"11516 S Princeton Avenue Chicago, IL 60628",209000.0
2670,1,1,1000,"111 E Chestnut 23g 23g 23g Chicago, IL 60611",359000.0
2671,3,2,3100,"10 E Delaware Place 34A Chicago, IL 60611",3499500.0
2672,5,4,3965,"1330 E Hyde Park Boulevard Chicago, IL 60615",1300000.0
2673,3,2,1540,"3117 W FARGO Avenue Chicago, IL 60645",549000.0
2674,3,2,1274,"229 W 25th Place Chicago, IL 60616",525000.0
2675,2,1,1100,"1224 W Van Buren Street 702 Chicago, IL 60607",365000.0
2676,2,2,1300,"6171 N SHERIDAN Road 1912 Chicago, IL 60660",289900.0
2677,3,2,2000,"1240 N Lake Shore Drive Unit 28A Chicago, IL 60610",719900.0
2678,5,3,3000,"3920 N Lake Shore Drive Unit 4N Chicago, IL 60613",400000.0
2679,3,1,1736,"5007 W Berteau Avenue Chicago, IL 60641",449000.0
2680,3,2,2280,"2224 W 80th Street Chicago, IL 60620",324500.0
2681,6,2,2923,"7832 S Lowe Avenue Chicago, IL 60620",77000.0
2682,4,3,3285,"1331 E Madison Park Chicago, IL 60615",1150000.0
2683,5,1,2000,"1825 S Melody Court Chicago, IL 60616",395000.0
2684,3,1,1480,"2836 W Harrison Street A Chicago, IL 60612",245000.0
2685,4,2,1102,"3735 S 53rd Ct Cicero, IL 60804",192616.0
2686,5,3,3489,"9209 S Hoyne Avenue Chicago, IL 60643",649900.0
2687,4,2,1319,"1235 E 87th Place Chicago, IL 60619",250000.0
2688,3,2,2300,"5013 S King Drive #1W Chicago, IL 60615",325000.0
2689,3,2,1400,"1519 E Marquette Road Unit 2W Chicago, IL 60637",199500.0
2690,2,2,1299,"123 S Green Street , 906B Chicago, IL 60607",629900.0
2691,3,3,3557,"21 N May Street 601 Chicago, IL 60607",2699000.0
2692,2,2,2076,"401 N Wabash Avenue 30J Chicago, IL 60611",1925000.0
2693,6,3,2409,"5144 W Cornelia Avenue Chicago, IL 60641",659000.0
2694,2,2,1300,"1216 N Astor Street 2B Chicago, IL 60610",550000.0
2695,2,1,1180,"1528 S Wabash Avenue 401 Chicago, IL 60605",274999.0
2696,1,1,800,"2044 W Jarvis Avenue 2G Chicago, IL 60645",145900.0
2697,1,1,880,"1755 E 55th Street 706 Chicago, IL 60615",60000.0
2698,6,5,6400,"3830 N Wayne Avenue Chicago, IL 60613",3495000.0
2699,2,2,1250,"400 E Randolph Street Unit 3419 Chicago, IL 60601",715000.0
2700,3,3,3431,"451 E Grand Avenue 5105 Chicago, IL 60611",2950000.0
2701,4,3,2882,"1356 W Chestnut Street 204 Chicago, IL 60642",1200000.0
2702,3,2,2800,"1515 N Astor Street 22BC Chicago, IL 60610",899000.0
2703,3,3,1546,"10644 S Wallace Street Chicago, IL 60628",300000.0
2704,2,1,907,"500 S Clinton Street 911 Chicago, IL 60607",245000.0
2705,3,2,1498,"4800 S CHICAGO BEACH Drive 2012S Chicago, IL 60615",239000.0
2706,2,1,1000,"6259 N Mozart Street 2 Chicago, IL 60659",147500.0
2707,3,4,3102,"401 N Wabash Avenue Unit 69E Chicago, IL 60611",3000000.0
2708,3,2,2550,"45 E 23rd Street Chicago, IL 60616",638000.0
2709,5,4,1124,"6746 S Loomis Boulevard Chicago, IL 60636",99900.0
2710,2,2,2100,"100 E Huron Street 3301 Chicago, IL 60611",950000.0
2711,3,3,2647,"343 E 25th Street Chicago, IL 60616",589900.0
2712,2,2,1144,"602 W 115th Street Chicago, IL 60628",79900.0
2713,4,2,2192,"734 N Central Avenue Chicago, IL 60644",69900.0
2714,3,2,1535,"2955 E 80th Place Chicago, IL 60617",42000.0
2715,3,2,1922,"7435 S Michigan Avenue Chicago, IL 60619",349000.0
2716,2,1,1200,"2432 E 73rd Street Chicago, IL 60649",165000.0
2717,3,1,966,"6528 S Carpenter Street Chicago, IL 60621",29990.0
2718,3,1,1038,"10931 S State Street Chicago, IL 60628",87000.0
2719,3,3,3080,"401 N Wabash Avenue Unit 75A Chicago, IL 60611",2500000.0
2720,1,1,1324,"401 N Wabash Avenue Unit 81G Chicago, IL 60611",750000.0
2721,1,1,900,"1727 S Indiana Avenue , 209 Chicago, IL 60616",269900.0
2722,6,5,8000,"1735 N Honore Street Chicago, IL 60622",3999000.0
2723,3,3,3904,"50 E Chestnut Street 701 Chicago, IL 60611",2250000.0
2724,2,1,1150,"5 N WABASH Avenue 702 Chicago, IL 60602",289900.0
2725,2,2,1036,"5119 N SPRINGFIELD Avenue B Chicago, IL 60625",259900.0
2726,4,3,1968,"210 N Lockwood Avenue Chicago, IL 60644",174900.0
2727,3,1,2500,"6916 S Normal Boulevard Chicago, IL 60621",222900.0
2728,3,3,5000,"330 S Michigan Avenue 1908 Chicago, IL 60604",1499000.0
2729,3,3,1650,"6640 S Kedvale Avenue Chicago, IL 60629",469900.0
2730,2,2,1326,"1155 S State Street 502 Chicago, IL 60605",415000.0
2731,4,3,3000,"3920 N LAKE SHORE Drive 6N Chicago, IL 60613",350000.0
2732,3,1,1487,"8123 S EMERALD Avenue Chicago, IL 60620",139000.0
2733,1,1,727,"2605 S Indiana Avenue Unit 1508 Chicago, IL 60616",173000.0
2734,4,3,2643,"6600 S Bishop Chicago, IL 60636",140000.0
2735,3,2,1300,"4226 S Ellis Avenue , 4N Chicago, IL 60653",415000.0
2736,2,1,1400,"7319 W Summerdale Avenue Chicago, IL 60656",390000.0
2737,3,2,1040,"2058 W 70th Place Chicago, IL 60636",140000.0
2738,3,3,2698,"2143 N Sedgwick Street Chicago, IL 60614",1200000.0
2739,2,2,1567,"340 E RANDOLPH Street 1003 Chicago, IL 60601",1100000.0
2740,2,2,1852,"179 E LAKE SHORE Drive 502 Chicago, IL 60611",850000.0
2741,3,2,1500,"437 E 48th Street 2 Chicago, IL 60615",475000.0
2742,1,1,1300,"179 E LAKE SHORE Drive 604 Chicago, IL 60611",450000.0
2743,3,3,1700,"8908 S Paulina Street Chicago, IL 60620",240000.0
2744,3,2,1864,"8304 S Calumet Avenue Chicago, IL 60619",240000.0
2745,3,2,1700,"6442 N Mozart Street G Chicago, IL 60645",224900.0
2746,3,1,900,"6442 N Claremont Avenue 2 Chicago, IL 60645",199800.0
2747,3,1,940,"7427 S May Street Chicago, IL 60621",150000.0
2748,4,1,1232,"8 W 137th Place Riverdale, IL 60827",65000.0
2749,4,2,1916,"6224 W 60th Street Chicago, IL 60638",495000.0
2750,2,1,845,"1033 W 14th Place 130 Chicago, IL 60608",279900.0
2751,5,2,1800,"1528 E 74th Street Chicago, IL 60619",165000.0
2752,4,2,3100,"11835 S. Emerald ave Chicago, IL 60628",179900.0
2753,3,2,1139,"5422 W Augusta Boulevard Chicago, IL 60651",384900.0
2754,3,2,1760,"4209 W Harrison Street Chicago, IL 60624",360000.0
2755,3,3,4000,"3747 N Wayne Avenue Chicago, IL 60613",1650000.0
2756,2,2,1310,"234 W Polk Street 2301 Chicago, IL 60607",750000.0
2757,2,2,1575,"360 W ILLINOIS Street 1D Chicago, IL 60654",599000.0
2758,2,1,1200,"165 N CANAL Street 630 Chicago, IL 60606",400000.0
2759,2,1,1000,"5323 N Rockwell Street 101 Chicago, IL 60625",198000.0
2760,2,1,971,"347 W 100th Place Chicago, IL 60628",185000.0
2761,2,2,3000,"2537 W Thomas Street Chicago, IL 60622",675000.0
2762,4,3,3200,"5843 S Melvina Avenue Chicago, IL 60638",540000.0
2763,2,2,1540,"680 N Lake Shore Drive 515 Chicago, IL 60611",489900.0
2764,1,1,712,"630 N FRANKLIN Street 810 Chicago, IL 60610",265000.0
2765,2,2,801,"7813 S Paulina Street Chicago, IL 60620",219900.0
2766,1,1,720,"1448 N LAKE SHORE Drive 1B Chicago, IL 60610",210000.0
2767,3,1,1152,"7326 S Fairfield Avenue Chicago, IL 60629",199000.0
2768,2,1,900,"1132 N Waller Avenue Chicago, IL 60651",135100.0
2769,3,2,1100,"9000 S Parnell Avenue Chicago, IL 60620",120000.0
2770,3,3,2249,"403 N Wabash Avenue PHC Chicago, IL 60611",1798900.0
2771,2,2,1516,"1235 S Prairie Avenue 1504 Chicago, IL 60605",625000.0
2772,3,2,1176,"8629 S Kilbourn Avenue Chicago, IL 60652",373900.0
2773,6,3,3750,"5138 S Whipple Street Chicago, IL 60632",289900.0
2774,4,2,2500,"7229 S Bennett Avenue Chicago, IL 60649",260000.0
2775,3,2,1202,"10134 S Rhodes Avenue Chicago, IL 60628",249000.0
2776,3,2,2300,"6721 S Merrill Avenue 1 Chicago, IL 60649",215000.0
2777,3,1,1100,"62 E 95th Street Chicago, IL 60619",60000.0
2778,3,1,1200,"8823 S Wallace Street Chicago, IL 60620",300000.0
2779,2,1,1056,"12039 S Princeton Avenue Chicago, IL 60628",123000.0
2780,2,1,912,"8805 S Eggleston Avenue Chicago, IL 60620",85000.0
2781,3,3,2231,"676 N Kingsbury Street Unit 201 Chicago, IL 60654",1199000.0
2782,3,2,2184,"3744 65th Chicago, IL 60629",314900.0
2783,1,1,454,"6134 W Rosedale #1A Chicago, IL 60646",140000.0
2784,5,3,2128,"7621 S Chappel Avenue Chicago, IL 60649",319000.0
2785,3,2,2448,"4313 N Ashland Avenue Chicago, IL 60613",960000.0
2786,4,2,1000,"7339 S Carpenter Street Chicago, IL 60621",100000.0
